"#filename","previous_sentence","following_sentence","comment_if_any","pause_content","pause_length_ms","postP23visual","postP23quality","postP23audio"
"cropped_2016-12-31_075-78_076-65.mp4","Was also ist dann mit der Zuversicht, von der ich zu Beginn sprach? Zuversicht inmitten der tiefen Trauer um die Toten und Verletzten?","Ich meine, wir konnten sie hier in Berlin und in vielen anderen deutschen Städten gerade in diesen schweren Tagen spüren: in dem Trost","","m","87","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_088-41_089-04.mp4","und in vielen anderen deutschen Städten gerade in diesen schweren Tagen spüren: in dem Trost, den wir spenden oder bekommen können.","Und in einer festen Entschlossenheit, der Welt des Hasses der Terroristen unsere Mitmenschlichkeit und unseren Zusammenhalt entgegenzusetzen.","","m","63","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_099-39_099-09.mp4","festen Entschlossenheit, der Welt des Hasses der Terroristen unsere Mitmenschlichkeit und unseren Zusammenhalt entgegenzusetzen.","Indem wir unserem Leben und unserer Arbeit nachgehen, sagen wir den Terroristen: Sie sind Mörder voller Hass","","m","-30","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_116-91_118-02.mp4","aber wie wir leben und leben wollen, das bestimmen nicht Sie. Wir sind frei, mitmenschlich, offen.","Auch indem wir zum Beispiel mit den Bildern des zerbombten Aleppo in Syrien vor Augen noch einmal sagen dürfen, wie wichtig und richtig es war,","","m","111","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_137-91_138-93.mp4","zurückliegenden Jahr denjenigen, die tatsächlich unseren Schutz brauchen, geholfen hat, hier bei uns Tritt zu fassen und sich zu integrieren.","Das alles- es spiegelt sich wider in unserer Demokratie, in unserem Rechtsstaat, in unseren Werten.","","m","102","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_146-16_147-06.mp4","Das alles- es spiegelt sich wider in unserer Demokratie, in unserem Rechtsstaat, in unseren Werten.","Sie sind der Gegenentwurf zur hasserfüllten Welt des Terrorismus, und sie werden stärker sein als der Terrorismus.","","m","90","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_154-53_155-01.mp4","Sie sind der Gegenentwurf zur hasserfüllten Welt des Terrorismus, und sie werden stärker sein als der Terrorismus.","Wir gemeinsam sind stärker. Unser Staat ist stärker. Unser Staat tut alles,","","m","48","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_160-29_161-22.mp4","und sie werden stärker sein als der Terrorismus. Wir gemeinsam sind stärker. Unser Staat ist stärker.","Unser Staat tut alles, um seinen Bürgern Sicherheit in Freiheit zu gewährleisten.","","m","93","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_167-55_168-51.mp4","Unser Staat tut alles, um seinen Bürgern Sicherheit in Freiheit zu gewährleisten.","Diese Arbeit ist nie beendet, und gerade in diesem Jahr haben wir den Sicherheitsbehörden viel neue Unterstützung gegeben.","","m","96","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_188-07_190-74.mp4","wo politische oder gesetzliche Veränderungen nötig sind, schnellstens die notwendigen Maßnahmen in die Wege leiten und umsetzen.","Viele verbinden mit diesem Jahr 2016 auch das Gefühl, die Welt insgesamt sei aus den Fugen geraten","","m","267","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_203-73_204-27.mp4","die Welt insgesamt sei aus den Fugen geraten oder das, was lange Zeit als Errungenschaft galt, sei jetzt in Frage gestellt.","Die Europäische Union zum Beispiel. Oder gleich die parlamentarische Demokratie","","m","54","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_215-94_216-78.mp4","Oder gleich die parlamentarische Demokratie, die sich angeblich nicht um die Interessen der Bürger kümmere, sondern nur dem Nutzen einiger weniger diene.","Was für Zerrbilder. Ja, Europa ist langsam. Es ist mühsam.","","m","84","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_218-97_219-81.mp4","sondern nur dem Nutzen einiger weniger diene. Was für Zerrbilder.","Ja, Europa ist langsam. Es ist mühsam. Es hat tiefe Einschnitte wie den Austritt eines Mitgliedsstaats hinzunehmen.","","m","84","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_235-86_236-88.mp4","Mitgliedsstaats hinzunehmen. Und ja Europa sollte sich auf das konzentrieren, was es wirklich besser kann als der nationale Staat.","Aber nein wir Deutschen sollten uns niemals vorgaukeln lassen, eine glückliche Zukunft könnte je im nationalen Alleingang liegen.","","m","102","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_245-04_246-03.mp4","eine glückliche Zukunft könnte je im nationalen Alleingang liegen.","Wo Europa wie im globalen Wettbewerb, beim Schutz unserer Außengrenzen oder bei der Migration als Ganzes herausgefordert wird,","","m","99","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_267-03_268-62.mp4","egal wie mühsam und zäh das ist. Und wir Deutschen haben jedes Interesse daran, eine führende Rolle dabei zu spielen.","Ein Zerrbild ist es auch, das manche von unserer parlamentarischen Demokratie zeichnen.","","m","159","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_293-31_294-84.mp4","Kritik, die friedlich und im Respekt vor dem einzelnen Menschen daherkommt, die Lösungen und Kompromisse sucht und nicht ganze Gruppen ausgrenzt.","2017 ist auch das Jahr der nächsten Bundestagswahl. Ich werde mich für eine politische Auseinandersetzung einsetzen,","","m","153","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_316-77_318-06.mp4","Demokraten, die nie vergessen, dass es eine Ehre ist, unserer Demokratie und damit den Menschen zu dienen.","Zu dem, was mir Mut für unser Deutschland macht, gehört auch unsere soziale Marktwirtschaft.","","m","129","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_331-44_332-52.mp4","gehört auch unsere soziale Marktwirtschaft. Sie lässt uns Krisen und Veränderungsprozesse besser meistern als jedes andere Wirtschaftssystem auf der Welt.","Noch nie hatten so viele Menschen Arbeit wie heute. Unsere Unternehmen stehen überwiegend gut da.","","m","108","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_339-12_339-66.mp4","Noch nie hatten so viele Menschen Arbeit wie heute. Unsere Unternehmen stehen überwiegend gut da.","Unser wirtschaftlicher Erfolg gibt uns die Möglichkeiten, unser Sozialsystem zu stärken und all denen zu helfen, die Hilfe brauchen.","","m","54","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_353-85_355-02.mp4","denen zu helfen, die Hilfe brauchen. Ab morgen treten zum Beispiel wichtige Verbesserungen in der Pflege in Kraft.","Mut machen mir auch der Enthusiasmus und Erfindungsgeist, mit dem in deutschen Unternehmen und an unseren Hochschulen für die Zukunft geforscht und entwickelt wird.","","m","117","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_378-45_379-05.mp4","wir haben auf allen Gebieten die Chance, nicht Getriebene zu sein, sondern zu denen zu gehören, die die neuen Wege entdecken und bestimmen.","Dafür braucht es einen offenen Blick auf die Welt und Selbstvertrauen in uns und unser Land.","","m","60","Interviewer","Perfectly clear","Interviewer"
"cropped_2016-12-31_386-61_387-36.mp4","Dafür braucht es einen offenen Blick auf die Welt und Selbstvertrauen in uns und unser Land.","Zusammenhalt, Offenheit, unsere Demokratie und eine starke Wirtschaft, die dem Wohl aller dient: Das ist es","","m","75","Merkel","Perfectly clear","Merkel"
"cropped_2016-12-31_402-78_403-65.mp4","dem Wohl aller dient: Das ist es, was mich für unsere Zukunft hier in Deutschland auch am Ende eines schweren Jahres zuversichtlich sein lässt.","Keiner dieser Werte ist uns einfach so gegeben. Für jeden werden wir auch 2017 arbeiten müssen","","m","87","Merkel","Perfectly clear","Merkel"
"cropped_2017-01-14_250-53_251-16.mp4","Und insofern glaube ich, sind wir eigentlich ganz gut dabei, aber es gibt null Grund, sich auszuruhen.","Frau Bundeskanzlerin, benötigt der deutsche Mittelstand mehr politische Unterstützung in Form von Kooperationen,","2 speaker, first Merkel","i","63","CutInterviewer2Merkel","Perfectly clear","Interviewer"
"cropped_2017-01-14_272-28_272-88.mp4","Wie stehen Sie zu Anschubfinanzierungen für Digitalisierungsprojekte?","Ich sagte ja schon, dass wir eine ganze Reihe von Förderprogrammen haben, die auch gerade sehr gut zugeschnitten sind auf den Mittelstand.","2 speaker, second Merkel","i","60","Merkel","Perfectly clear","Merkel"
"cropped_2017-01-28_034-32_035-04.mp4","Inwieweit kann man Großbritannien in Austrittsgesprächen entgegenkommen, ohne weitere Fliehkräfte in der Europäischen Union freizusetzen?","Also, wir werden auf Malta einen zweiteiligen EU-Rat haben: einmal zu 28, wo wir über die Migrationsagenda sprechen","2 speaker, second Merkel","m","72","Merkel","Perfectly clear","Merkel"
"cropped_2017-01-28_195-81_196-38.mp4","Und deshalb ist es auch so wichtig, dass wir die Regeln zum Beispiel, den Stabilitätspakt, den wir uns gegeben haben, in der Eurokrise jetzt auch einhalten.","Beim Treffen in Malta geht es ebenfalls um das Thema Migration; Sie haben es angesprochen.","2 speaker, first Merkel","si","57","Merkel","Perfectly clear","Merkel"
"cropped_2017-02-11_202-71_203-25.mp4","Und deshalb werden wir diese Sicherheitspartnerschaft auch fortführen und die Gespräche dazu nächste Woche auch führen.","Mit dem Arabischen Frühling ist der politische Islam, eine vormals oft unterdrückte Kraft, erneut auf die politische Bühne getreten.","2 speaker, first Merkel","si","54","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-02-11_229-08_229-59.mp4","Wie sehen Sie die bisherige und weitere Entwicklung des politischen Islams in Tunesien?","Ich gehe davon aus und wir werden jedenfalls immer wieder dafür werben, dass jede politische Partei in Tunesien auf der Basis der gemeinsam verabschiedeten Verfassung arbeiten muss.","2 speaker, second Merkel","i","51","Merkel","Perfectly clear","Merkel"
"cropped_2017-02-11_282-12_283-17.mp4","Das unterscheidet sich sehr klar von der Abfolge auch in Ägypten, und insofern würde ich die beiden Länder dahingehend auch nicht vergleichen.","Die Bundesregierung will Tunesien, Algerien und Marokko als sichere Herkunftsstaaten einstufen; das entsprechende Gesetz ist derzeit im Bundesrat blockiert.","2 speaker, first Merkel","si","105","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-02-18_150-42_151-23.mp4","Was können Sie tun, damit Unternehmen in solche Impfstoffe investieren und wo liegen die Vorteile für uns Deutschen?","Wir haben dieses Thema bereits bei unserem G7-Treffen in Elmau auf die Tagesordnung gesetzt,","2 speaker, second Merkel","sm","81","Merkel","Perfectly clear","Merkel"
"cropped_2017-02-25_019-29_019-86.mp4","Frau Bundeskanzlerin, nächste Woche reisen Sie nach Ägypten und treffen den ägyptischen Präsidenten al-Sisi.","Seit mehreren Jahren werden die Handlungsräume deutscher Stiftungen in Ägypten eingeschränkt.","only reviewer","i","57","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-02-25_032-79_033-45.mp4","in Ägypten eingeschränkt. Nach einem umstrittenen Gesetz, das im November durch das ägyptische Parlament verabschiedet wurde, könnte ihre Arbeit gänzlich unterbunden werden.","Wird dieses Thema bei Ihrem Besuch in Ägypten auf der Agenda stehen?","only reviewer","i","66","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-02-25_262-29_262-92.mp4","die die internationale Staatengemeinschaft jahrzehntelang für Israelis und Palästinenser verfolgt hat.","Kann Deutschland trotzdem daran festhalten, und welche Rolle spielt Ägypten für die Zukunft der Krisenregion Nahost?","only reviewer","i","63","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-02-25_311-34_311-91.mp4","Aber andere Länder, wie Ägypten, wie Jordanien sind natürlich von entscheidender Bedeutung auch.","Sie reisen auch nach Tunesien. Kürzlich erst war der tunesische Ministerpräsident Chahed bei Ihnen zu Gast.","2 speaker, first Merkel","m","57","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-03-04_098-37_099-15.mp4","Es ist offensichtlich eben ein lebensnahes Angebot. Und deshalb eine tolle Initiative.","Sozialunternehmen befinden sich häufig im Spagat zwischen Gemeinnützigkeit und Wirtschaftlichkeit.","2 speaker, first Merkel","si","78","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-03-18_032-61_033-75.mp4","Letztendlich gibt es eindeutige Studien dazu, dass bis 2030 die Anzahl der in Westeuropa hergestellten Autos auf die Hälfte sinken wird.","Das Thema Digitalisierung ist umso wichtiger.","only interviewer","i","114","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-03-18_148-23_148-92.mp4","hier sehen wir, dass eine Prozessierung und Sammlung von Daten, besonders im Automotivbereich, sehr, sehr wichtig ist.","Wie wird entsprechend mit der Gesetzgebung auf diese Umstände reagiert?","only interviewer","i","69","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-03-18_226-53_227-22.mp4","Gibt es Ansätze, um besonders frühzeitig universitäre Kurse in englischer Sprache anzubieten?","Wir haben uns in den letzten Jahren, glaube ich, verbessert. Wir sind inzwischen das Land mit dem Platz Nummer 5 auf der Welt, in das ausländische Studenten kommen.","2 speaker, second Merkel","m","69","Merkel","Perfectly clear","Merkel"
"cropped_2017-03-25_110-04_110-64.mp4","was sie für unser Land geleistet haben, und für das, was sie auch in der ehemaligen Heimat heute noch leisten.","Das Selbstverständnis der Heimatvertriebenen resultiert unter anderem aus der „Charta der deutschen Heimatvertriebenen“ von 1950.","2 speaker, first Merkel","si","60","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-04-01_124-74_125-49.mp4","Aber sie bekommen keine Plätze in einer anderen Unterkunft, und es ist sehr schwierig, als Flüchtling eine eigene Wohnung zu finden. Wie sollen sich diese Menschen integrieren?","Ich weiß, dass die Situation zum Teil sehr schwierig ist; in Berlin ist es gerade jetzt erst gelungen, die letzten Turnhallen frei zu machen und Flüchtlingen eine andere Unterkunft zu geben.","2 speaker, second Merkel","m","75","Merkel","Perfectly clear","Merkel"
"cropped_2017-04-29_226-08_226-83.mp4","Denn wenn wir Unternehmensgründer nicht mehr haben und Unternehmensführer, dann werden wir auch wenig Arbeitsplätze haben.","Als Unternehmerin und Naturwissenschaftlerin bin ich ja schon so etwas wie eine Exotin.","2 speaker, first Merkel","si","75","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-04-29_342-33_342-87.mp4","Welche Ziele verfolgen Sie als G20-Präsidentin und wie sehen Sie die Rolle Deutschlands, gerade hinsichtlich des Außenhandels?","Ja, wir sind ja im Augenblick in einer Diskussion: Ist das jetzt schwierig, wenn wir einen Überschuss im Außenhandel haben?","2 speaker, second Merkel","m","54","Merkel","Perfectly clear","Merkel"
"cropped_2017-05-06_150-69_151-83.mp4","aber auf der anderen Seite auch immer wieder Gesprächsbereitschaft zeigen, haben wir nach meiner Auffassung den richtigen Weg gewählt.","Auch die nordamerikanischen Verbündeten USA und Kanada beteiligen sich mit umfangreichen Truppenstationierungen an der Vorausstationierung an der Ostgrenze des Bündnisses.","2 speaker, first Merkel","si","114","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-05-13_130-44_131-07.mp4","zum Beispiel, und auch die gesamt Gesellschaft Bedingungen schaffen, in denen dann auch junge Erwachsene wieder weitermachen können.","Aufgrund begrenzter Mittel der öffentlichen Haushalte ist bei vielen Feuerwehren veraltete Einsatztechnik vorzufinden. Sehen Sie Möglichkeiten, dass man den Freiwilligen Feuerwehren moderne technische Ausstattungen","2 speaker, first Merkel","si","63","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-05-27_256-02_256-92.mp4","Und wenn sich das zu einem systemischen Problem herausstellt, dass wir eben an vielen Schulen solche gleichen Probleme haben, dann müssen wir einfach mit den Ländern darüber reden.","Ich würde trotzdem nicht von scheiternder Politik sprechen, wenn jetzt vielleicht mal ein halbes Jahr oder ein dreiviertel Jahr eine Willkommensklasse","","m","90","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-05-27_272-28_273-48.mp4","eine Willkommensklasse noch nicht genau in die normalen Schulklassen integriert werden können, wenngleich es natürlich besser ist, das klappt alles reibungslos.","Welches ist der nächste Schritt, den Sie vornehmen werden, um die deutsche Bildungspolitik positiv und effektiv für alle voranzutreiben?","2 speaker, Merkel first","si","120","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-06-03_121-08_122-04.mp4","glaube ich, ist es angemessen, wenn die Bundeskanzlerin auch dafür mal eine oder zwei Stunden Zeit hat.","Sie waren ja bereits mehrfach persönlich bei der Nationalmannschaft im Bundesleistungszentrum Kienbaum.","2 speaker, first Merkel","m","96","Merkel","Perfectly clear","Merkel"
"cropped_2017-06-24_203-07_203-67.mp4","Das war eine sehr schwere Zeit für viele Bauern. Aber ich glaube, wir haben auch versucht zu handeln und zu unterstützen.","Stichwort Glyphosat. Das Bundesumweltministerium hat letztes Jahr der Verlängerung der Zustimmung widersprochen,","2 speaker, first Merkel","m","60","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-06-24_262-77_263-52.mp4","hat ja für eine bestimmte Zeit eine Entscheidung getroffen. Aber wir müssen dann noch einmal abstimmen, und das wird dann erst im Herbst, nach der Bundestagswahl, sein können.","Auf der einen Seite möchten viele eine Landwirtschaft sehen, wo die Tiere im Freiland gehalten werden.","2 speaker, first Merkel","si","75","Merkel","Perfectly clear","Merkel"
"cropped_2017-06-24_288-45_289-11.mp4","Denken Sie auch an die Schaf-, Rinder- und Pferdehalter, die morgens auf ihre Wiese kommen und gerissene Tiere nottöten müssen?","Ja, also, wir denken daran. Und wir haben jetzt ja auch sehr viele Erfahrungen.","2 speaker, second Merkel","m","66","Merkel","Perfectly clear","Merkel"
"cropped_2017-07-09_200-07_201-24.mp4","Forschungsministerium Verantwortung tragen, darüber sprechen, was Sie behindert, was Sie beschwert, wie man es verbessern kann. Und da werden sich Wege finden nach meiner Meinung.","Nun kommen wir im Laufe unseres Lebens mit ganz vielen Ärzten in Kontakt.","2 speaker, first Merkel","m","117","Merkel","Perfectly clear","Interviewer"
"cropped_2017-08-19_024-18_024-75.mp4","Games sind nicht nur Unterhaltungsmedium, sondern auch ein wichtiger Wirtschaftsfaktor und technologischer Innovationsmotor.","Deutschland ist ein florierender Absatzmarkt, als Produktionsstandort jedoch vergleichsweise abgeschlagen.","only interviewer","i","57","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-08-19_194-55_195-27.mp4","mit der die Regierung sagt: Das brauchen wir, das wollen wir und das hat hohe Akzeptanz.","Die Games-Branche braucht gut ausgebildete Fachkräfte. Die Nachfrage nach einer passenden Ausbildung haben zunächst vornehmlich private Anbieter bedient.","2 speaker, first Merkel","m","72","Merkel","Perfectly clear","Interviewer"
"cropped_2017-08-26_155-55_156-18.mp4","Experten führen dies auf die Abkommen zwischen der EU und dem Niger zurück, im Zuge dessen die Grenze nach Libyen verstärkt überwacht wird.","Gleichzeitig befürchten diese Experten, dass dies die Probleme nur verschiebt und Migranten nun statt im Mittelmeer in der Sahara sterben. Was antworten Sie diesen?","only interviewer","m","63","Merkel","Perfectly clear","Interviewer"
"cropped_2017-08-26_264-51_265-68.mp4","Entwicklungsprogrammen Hoffnung geben. Und das ist eine große, langfristige auch mittel- oder mindestens mittelfristige Aufgabe. Aber mit ihr gar nicht zu beginnen, wäre ganz falsch.","Nicht nur die Migrationspolitik stellt die Einheit der EU in Frage, sondern auch das Handeln der Regierungen in Polen und Ungarn, wie zum Beispiel das gegen Polen eingeleitete Rechtsstaatlichkeitsverfahren zeigt.","2 speaker, first Merkel","i","117","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-08-26_291-48_292-23.mp4","Besteht hier nicht die Gefahr, dass die Union die Deutungshoheit über den Begriff der Demokratie für sich beansprucht, die der Pluralität der Europäischen Völker entgegensteht?","Vielleicht noch einmal zu der Einigkeit im Blick auf die Migrationspolitik.","2 speaker, second Merkel","m","75","Merkel","Perfectly clear","Merkel"
"cropped_2017-09-02_235-83_236-43.mp4","vernetzten Ansatz und das heißt: militärisch, sicherheitspolitisch, entwicklungspolitisch","alle Dinge zusammenfassen können. Und das halte ich für ein sehr großes Plus. Und auf der Basis werden wir sicherlich auch gerade in Afrika","","m","60","Merkel","Perfectly clear","Merkel"
"cropped_2017-09-02_400-95_401-64.mp4","Braucht Deutschland oder vielleicht auch Europa eine eigene Atomwaffe?","Nein, das sehe ich nicht. Deutschland hat sich im Übrigen auch verpflichtet, keinerlei Atomwaffen einzusetzen","2 speaker, second Merkel","m","69","Merkel","Perfectly clear","Merkel"
"cropped_2017-09-09_257-43_258-45.mp4","Wie geht die Bundesregierung jetzt schon damit um? Und könnten Sie sich selbst vorstellen, diese Technologie im Alltag zu nutzen?","Um die zweite Frage zu beantworten: Ja, ich könnte mir das vorstellen. Ich glaube, dass das autonome Fahren große Chancen birgt und mit sich","2 speaker, second Merkel","m","102","Merkel","Perfectly clear","Merkel"
"cropped_2017-10-21_226-23_227-04.mp4","Wir wissen zum Beispiel bei Masern, dass wir auch zum Teil wieder steigende Fälle haben, und da kann das Impfen wirklich helfen.","Eine Pflicht zur Impfberatung für die Eltern vor dem Einstieg des eigenen Kindes in die Kita gibt es bereits.","2 speaker, first Merkel","i","81","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-11-11_112-29_112-92.mp4","Und gerade wenn wir auch über Migration und anderes sprechen, wissen wir, dass das indirekt oft auch mit dem Klimawandel zusammenhängt.","Städte wie Amsterdam oder auch Kopenhagen zeigen, dass das Fahrrad eine echte Alternative zum Auto sein kann.","2 speaker, first Merkel","i","63","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-11-11_329-58_330-12.mp4","Aber andere müssen mitziehen; und die einfache Verlagerung von Arbeitsplätzen an Orte, wo die Umweltvorschriften nicht so groß sind, die hilft dem Klima auch nicht.","Klimaschutzziele für die Zukunft zu formulieren, sprich für das Jahr 2030 oder 2050, ist ein Leichtes, weil sie jenseits der kommenden drei Legislaturperioden liegen.","2 speaker, first Merkel","si","54","Merkel","Perfectly clear","Merkel"
"cropped_2017-11-25_212-22_212-97.mp4","für Afrika, denn das ist ganz falsch. Die Afrikaner haben selber Vorstellungen, wie sie ihr Leben gestalten wollen. Und da müssen wir mit ihnen zusammenarbeiten.","Immer mehr junge Menschen geraten trotz guter Ausbildung in wirtschaftliche Abhängigkeit.","2 speaker, first Merkel","si","75","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-12-02_274-08_275-52.mp4","zumal wir im Augenblick Geld haben für Verkehrsinvestitionen und zum Teil einfach keine geplanten oder baureifen Strecken da sind.","Die „Verkehrsprojekte Deutsche Einheit“ sind zum großen Teil jetzt abgeschlossen.","2 speaker, first Merkel","i","144","Interviewer","Perfectly clear","Interviewer"
"cropped_2017-12-31_026-31_026-91.mp4","Schon lange gab es darüber nicht mehr so unterschiedliche Meinungen.","Manche sprechen gar von einem Riss, der durch unsere Gesellschaft geht.","","m","60","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_030-78_031-68.mp4","Manche sprechen gar von einem Riss, der durch unsere Gesellschaft geht.","Die einen sagen: Deutschland ist ein wunderbares Land, in dem die Werte unseres Grundgesetzes gelebt werden.","","m","90","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_063-03_063-84.mp4","zum Beispiel im Sport, für Kranke und Schwache oder auch in der Flüchtlingshilfe.","Die anderen sagen: Es gibt zu viele Menschen, die an diesem Erfolg nicht teilhaben.","","m","81","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_093-33_095-01.mp4","Die sich fragen, wie wir die Zuwanderung in unser Land ordnen und steuern können.","Beides sind Realitäten in unserem Land: der Erfolg und die Zuversicht, aber auch die Ängste und die Zweifel.","","m","168","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_105-99_106-65.mp4","Für mich ist beides Ansporn.","Denn Sie, liebe Mitbürgerinnen und Mitbürger, haben uns Politikern den Auftrag gegeben, uns um die Herausforderungen der Zukunft zu kümmern","","m","66","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_119-31_119-82.mp4","der Zukunft zu kümmern und dabei die Bedürfnisse aller Bürgerinnen und Bürger im Auge zu haben.","Diesem Auftrag fühle ich mich verpflichtet auch und gerade bei der Arbeit daran, für Deutschland im neuen Jahr zügig eine stabile Regierung zu bilden.","","m","51","Merkel","Cut or Zoom","Merkel"
"cropped_2017-12-31_130-08_131-01.mp4","Diesem Auftrag fühle ich mich verpflichtet auch und gerade bei der Arbeit daran, für Deutschland im neuen Jahr zügig eine stabile Regierung zu bilden.","Denn die Welt wartet nicht auf uns.","","m","93","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_140-07_141-21.mp4","Denn die Welt wartet nicht auf uns. Wir müssen jetzt die Voraussetzungen dafür schaffen, dass es Deutschland auch in 10, 15 Jahren gut geht.","Und wirklich gut geht es Deutschland, wenn der Erfolg allen Menschen dient und unser Leben verbessert und bereichert.","","m","114","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_148-77_149-67.mp4","und unser Leben verbessert und bereichert.","Dabei kann der Leitgedanke der Sozialen Marktwirtschaft, dass wirtschaftlicher Erfolg und sozialer Zusammenhalt zwei Seiten einer Medaille sind,","","m","90","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_163-53_164-37.mp4","dass wirtschaftlicher Erfolg und sozialer Zusammenhalt zwei Seiten einer Medaille sind, auch in der Zeit des digitalen Fortschritts unser Kompass sein.","Das bedeutet zum einen: bestehende Arbeitsplätze zu sichern wie auch ganz neue Jobs für die Zukunft zu schaffen,","","m","84","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_171-78_172-53.mp4","Das bedeutet zum einen: bestehende Arbeitsplätze zu sichern wie auch ganz neue Jobs für die Zukunft zu schaffen,","die Unternehmen noch mehr bei Forschung und Entwicklung in innovative Technologien zu unterstützen, den Staat zum digitalen Vorreiter zu machen,","","m","75","Merkel","Cut or Zoom","Merkel"
"cropped_2017-12-31_177-93_178-53.mp4","die Unternehmen noch mehr bei Forschung und Entwicklung in innovative Technologien zu unterstützen,","den Staat zum digitalen Vorreiter zu machen, und vor allem uns und unsere Kinder mit bester Bildung und Weiterbildung auf den digitalen Fortschritt vorzubereiten.","","m","60","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_188-91_189-96.mp4","und vor allem uns und unsere Kinder mit bester Bildung und Weiterbildung auf den digitalen Fortschritt vorzubereiten.","Und das heißt zum anderen: die Familien in den Mittelpunkt zu stellen,","","m","105","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_191-76_192-33.mp4","Und das heißt zum anderen:","die Familien in den Mittelpunkt zu stellen, sie finanziell zu entlasten, damit sie Familienleben und Beruf noch besser vereinbaren können,","","m","57","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_200-88_201-06.mp4","die Familien in den Mittelpunkt zu stellen, sie finanziell zu entlasten, damit sie Familienleben und Beruf noch besser vereinbaren können,","eine gute und würdevolle Pflege zu ermöglichen, indem wir die Pflegeberufe stärken und die Menschen, die ihre Angehörigen zu Hause pflegen","","m","18","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_213-03_214-08.mp4","indem wir die Pflegeberufe stärken und die Menschen, die ihre Angehörigen zu Hause pflegen, noch besser unterstützen,","und nicht zuletzt für gleichwertige Lebensverhältnisse in allen Regionen unseres Landes zu sorgen ganz gleich","","m","105","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_224-31_224-82.mp4","Lebensverhältnisse in allen Regionen unseres Landes zu sorgen ganz gleich ob in der Stadt oder auf dem Land.","Und wir werden noch mehr in einen starken Staat investieren müssen, der die Regeln unseres Zusammenlebens verteidigt und für Ihre Sicherheit","","m","51","Merkel","Perfectly clear","Merkel"
"cropped_2017-12-31_256-41_257-64.mp4","wie auch den Soldatinnen und Soldaten, die hierzulande oder in den Auslandseinsätzen ihren Dienst für unser Land tun.","Die Zukunft Deutschlands ist bei all dem untrennbar mit der Zukunft Europas verbunden. 27 Staaten in Europa müssen stärker denn je dazu bewogen werden,","","m","123","Merkel","Cut or Zoom","Merkel"
